date,brand,product_type,skin_type,hair_type,country,sales_channel,units_sold,unit_price_usd,cost_usd,discount_pct,marketing_spend_usd,on_promotion,customer_rating,returns_units,stock_level,revenue_usd,profit_usd
2022-06-26,Dove,Deodorant,Oily,Curly,Brazil,Pharmacy,5919,12.06,2.42,25.33,3038.23,1,4.19,127,11788,71383.14,54020.93
2022-06-27,TRESemmé,Face Cream,Oily,Wavy,Mexico,Online,2796,3.14,2.51,25.27,4419.53,1,4.1,9,3519,8779.44,-2658.05
2022-06-28,Sedal,Conditioner,Normal,Wavy,Argentina,Online,1361,10.53,2.88,29.63,5878.43,1,4.4,106,7337,14331.33,4533.22
2022-06-29,Axe,Deodorant,Sensitive,Wavy,Chile,Wholesale,5439,14.96,4.05,15.42,1307.65,1,4.81,62,9099,81367.44,58031.84
2022-06-30,Rexona,Shampoo,Oily,Coily,Colombia,Online,2415,15.43,3.7,10.07,5629.33,1,4.32,108,9927,37263.45,22698.62
2022-07-01,Lux,Body Wash,Combination,Straight,Argentina,Pharmacy,2193,9.47,5.89,5.56,6175.15,1,3.37,84,19121,20767.71,1675.79
2022-07-02,Dove,Body Wash,Combination,Wavy,Brazil,Wholesale,4479,13.69,7.05,2.03,1082.23,1,3.25,67,16668,61317.51,28658.33
2022-07-03,Lux,Shampoo,Dry,Straight,Argentina,Wholesale,4846,15.11,7.57,25.33,1949.69,1,4.15,52,21109,73223.06,34589.15
2022-07-04,Dove,Deodorant,Dry,Curly,Mexico,Online,4144,10.74,5.47,34.08,3473.15,1,4.77,123,5104,44506.56,18365.73
2022-07-05,Lux,Shampoo,Normal,Coily,Chile,Online,4134,12.39,5.13,1.43,4585.39,1,4.06,59,23740,51220.26,25427.45
2022-07-06,Rexona,Shampoo,Sensitive,Coily,Colombia,Supermarket,4440,10.17,7.48,0.62,3363.32,1,4.41,57,21909,45154.8,8580.28
2022-07-07,Rexona,Body Wash,Oily,Wavy,Argentina,Wholesale,1326,10.38,1.89,18.88,4391.64,0,3.41,40,20513,13763.88,6866.1
2022-07-08,Axe,Hair Mask,Oily,Wavy,Brazil,Online,4170,12.54,8.34,4.3,1212.76,0,4.13,103,10744,52291.8,16301.24
2022-07-09,Axe,Conditioner,Dry,Coily,Mexico,Online,3858,14.53,4.98,4.62,3355.01,0,3.3,78,2920,56056.74,33488.89
2022-07-10,Sedal,Deodorant,Normal,Coily,Mexico,Online,3644,13.46,6.21,27.87,2996.79,0,4.8,12,4256,49048.24,23422.21
2022-07-11,Rexona,Shampoo,Dry,Straight,Mexico,Pharmacy,1437,5.3,8.93,19.64,4463.11,0,4.01,131,702,7616.1,-9679.42
2022-07-12,Dove,Body Wash,Dry,Wavy,Chile,Wholesale,4059,6.67,7.98,2.04,1081.61,0,3.49,12,21051,27073.53,-6398.9
2022-07-13,Dove,Hair Mask,Sensitive,Wavy,Chile,Pharmacy,458,12.83,4.83,5.52,2742.48,0,4.86,20,18046,5876.14,921.52
2022-07-14,Rexona,Body Wash,Sensitive,Coily,Chile,Supermarket,5897,13.5,4.15,32.36,2266.12,0,3.33,101,22300,79609.5,52870.83
2022-07-15,Rexona,Body Wash,Oily,Curly,Argentina,Pharmacy,2082,14.75,7.05,4.62,3275.9,1,4.6,38,4523,30709.5,12755.5
2022-07-16,Rexona,Hair Mask,Sensitive,Straight,Chile,Online,861,16.74,8.33,8.03,741.76,1,3.23,66,20676,14413.14,6499.25
2022-07-17,Axe,Deodorant,Sensitive,Straight,Mexico,Wholesale,3206,4.32,5.6,2.83,1280.02,1,4.48,11,13308,13849.92,-5383.7
2022-07-18,Sedal,Shampoo,Normal,Wavy,Chile,Supermarket,3420,6.72,5.67,29.95,5190.65,0,4.24,54,4227,22982.4,-1599.65
2022-07-19,Lux,Shampoo,Combination,Coily,Argentina,Supermarket,2699,7.61,9.16,16.55,1489.24,1,4.88,7,3372,20539.39,-5672.69
2022-07-20,Dove,Hair Mask,Dry,Wavy,Chile,Supermarket,198,8.1,7.52,22.27,994.13,1,3.24,135,23954,1603.8,-879.29
2022-07-21,Axe,Shampoo,Normal,Curly,Brazil,Pharmacy,2278,12.69,8.62,17.7,2767.75,0,3.9,99,7351,28907.82,6503.71
2022-07-22,Lux,Conditioner,Normal,Straight,Mexico,Supermarket,5730,15.83,1.55,1.85,5454.59,0,3.52,23,1268,90705.9,76369.81
2022-07-23,Lux,Shampoo,Sensitive,Coily,Brazil,Wholesale,2414,5.46,1.9,1.21,1125.92,1,4.49,44,19201,13180.44,7467.92
2022-07-24,TRESemmé,Hair Mask,Normal,Straight,Argentina,Wholesale,5402,9.85,6.18,7.79,203.56,1,4.51,33,14515,53209.7,19621.78
2022-07-25,Lux,Deodorant,Combination,Curly,Chile,Online,4707,11.59,6.9,28.46,5033.41,1,4.81,125,23840,54554.13,17042.42
2022-07-26,Sedal,Hair Mask,Sensitive,Wavy,Mexico,Supermarket,2589,3.9,3.44,31.62,220.52,0,4.62,20,23190,10097.1,970.42
2022-07-27,TRESemmé,Hair Mask,Normal,Straight,Chile,Wholesale,1267,10.56,6.06,32.01,2584.82,1,4.97,98,10657,13379.52,3116.68
2022-07-28,Dove,Face Cream,Sensitive,Straight,Brazil,Online,2938,4.95,1.95,17.11,5879.1,0,3.33,142,11194,14543.1,2934.9
2022-07-29,Rexona,Shampoo,Sensitive,Straight,Brazil,Pharmacy,4789,3.43,8.83,14.95,597.28,1,3.49,74,9056,16426.27,-26457.88
2022-07-30,TRESemmé,Deodorant,Normal,Straight,Colombia,Online,2950,3.45,4.02,21.67,2355.66,0,4.6,62,18451,10177.5,-4037.16
2022-07-31,Rexona,Shampoo,Combination,Wavy,Brazil,Pharmacy,2533,8.78,5.49,19.19,990.1,0,4.22,115,20595,22239.74,7343.47
2022-08-01,TRESemmé,Deodorant,Sensitive,Straight,Argentina,Pharmacy,5277,9.91,6.4,24.88,3456.42,1,4.56,129,6164,52295.07,15065.85
2022-08-02,Sedal,Body Wash,Oily,Curly,Brazil,Supermarket,4581,5.01,5.17,5.79,2435.99,0,4.73,122,3478,22950.81,-3168.95
2022-08-03,Lux,Body Wash,Sensitive,Wavy,Chile,Online,4703,13.79,6.95,10.14,664.29,0,3.76,45,5735,64854.37,31504.23
2022-08-04,TRESemmé,Conditioner,Combination,Curly,Argentina,Wholesale,4177,9.9,1.39,12.87,5846.79,0,3.55,33,1914,41352.3,29699.48
2022-08-05,Rexona,Hair Mask,Combination,Straight,Chile,Pharmacy,3934,7.77,2.22,22.03,3038.17,1,3.31,100,16789,30567.18,18795.53
2022-08-06,Dove,Conditioner,Normal,Straight,Mexico,Supermarket,566,12.04,2.91,26.06,6087.09,0,3.58,74,21553,6814.64,-919.51
2022-08-07,Lux,Conditioner,Dry,Straight,Brazil,Supermarket,1319,6.95,9.27,12.8,2552.92,0,4.43,103,12260,9167.05,-5613.0
2022-08-08,TRESemmé,Body Wash,Dry,Straight,Argentina,Online,4413,7.59,6.72,16.06,6342.35,0,4.57,5,20147,33494.67,-2503.04
2022-08-09,Dove,Face Cream,Sensitive,Straight,Chile,Pharmacy,2208,3.45,3.72,13.23,6076.15,1,3.31,16,12107,7617.6,-6672.31
2022-08-10,Dove,Face Cream,Oily,Wavy,Mexico,Online,4968,7.82,5.45,18.81,6494.58,0,3.56,59,5609,38849.76,5279.58
2022-08-11,TRESemmé,Deodorant,Oily,Curly,Argentina,Wholesale,4870,11.6,4.92,29.2,2505.3,1,5.0,129,3863,56492.0,30026.3
2022-08-12,Rexona,Hair Mask,Combination,Curly,Mexico,Pharmacy,2302,16.52,3.27,30.82,3473.03,0,4.63,77,19329,38029.04,27028.47
2022-08-13,Dove,Body Wash,Normal,Straight,Mexico,Online,4845,10.84,2.44,10.76,4868.86,0,3.22,77,17663,52519.8,35829.14
2022-08-14,Lux,Conditioner,Dry,Wavy,Colombia,Online,1452,5.19,3.29,14.73,1244.24,0,4.38,100,5992,7535.88,1514.56
2022-08-15,Dove,Shampoo,Sensitive,Coily,Chile,Wholesale,2994,12.64,1.51,12.95,1783.07,1,3.38,125,1809,37844.16,31540.15
2022-08-16,Sedal,Shampoo,Oily,Straight,Mexico,Supermarket,3672,13.93,1.83,7.22,717.36,0,4.42,112,9575,51150.96,43713.84
2022-08-17,Axe,Deodorant,Normal,Coily,Argentina,Pharmacy,5699,11.02,7.86,0.11,1368.49,1,4.61,14,431,62802.98,16640.35
2022-08-18,Axe,Hair Mask,Combination,Coily,Mexico,Pharmacy,2436,14.33,5.32,6.7,4734.21,1,3.25,70,12953,34907.88,17214.15
2022-08-19,Dove,Body Wash,Dry,Wavy,Chile,Supermarket,364,3.54,2.34,27.75,313.82,1,3.77,92,16688,1288.56,122.98
2022-08-20,Rexona,Shampoo,Normal,Curly,Argentina,Online,334,17.9,1.9,18.94,5777.97,0,4.41,130,22457,5978.6,-433.97
2022-08-21,Sedal,Hair Mask,Oily,Wavy,Brazil,Pharmacy,2230,16.9,8.1,16.27,703.23,1,3.32,73,7337,37687.0,18920.77
2022-08-22,Lux,Deodorant,Combination,Wavy,Chile,Pharmacy,200,7.25,3.44,32.62,3073.83,1,3.94,96,4633,1450.0,-2311.83
2022-08-23,Dove,Shampoo,Dry,Curly,Brazil,Supermarket,634,5.4,3.6,15.3,3735.09,1,4.27,84,8121,3423.6,-2593.89
2022-08-24,Dove,Body Wash,Normal,Coily,Colombia,Online,1838,9.85,8.51,18.24,1375.05,0,3.98,127,20577,18104.3,1087.87
2022-08-25,TRESemmé,Body Wash,Combination,Coily,Argentina,Online,3533,17.3,5.39,34.11,5647.17,1,4.28,13,21267,61120.9,36430.86
2022-08-26,Axe,Hair Mask,Normal,Coily,Brazil,Online,4626,6.06,8.3,6.52,3806.51,1,3.75,149,1973,28033.56,-14168.75
2022-08-27,TRESemmé,Conditioner,Normal,Straight,Brazil,Wholesale,3338,16.84,7.8,1.5,5155.29,1,4.91,129,20052,56211.92,25020.23
2022-08-28,Sedal,Conditioner,Combination,Straight,Mexico,Wholesale,96,13.97,6.07,1.02,760.71,0,4.12,119,11982,1341.12,-2.31
2022-08-29,Axe,Body Wash,Normal,Curly,Chile,Wholesale,3663,9.74,2.88,32.13,3177.54,1,4.08,3,10166,35677.62,21950.64
2022-08-30,Rexona,Hair Mask,Normal,Coily,Chile,Supermarket,2578,3.24,1.84,15.57,2675.96,1,4.45,123,16084,8352.72,933.24
2022-08-31,Axe,Shampoo,Sensitive,Straight,Chile,Pharmacy,3380,17.44,8.05,1.8,1043.12,1,4.14,112,12491,58947.2,30695.08
2022-09-01,Lux,Deodorant,Sensitive,Curly,Brazil,Pharmacy,1019,14.68,8.69,15.41,4604.07,1,3.85,128,13920,14958.92,1499.74
2022-09-02,TRESemmé,Shampoo,Dry,Curly,Chile,Online,1883,6.66,3.18,12.75,2400.42,0,3.63,74,14904,12540.78,4152.42
2022-09-03,Dove,Body Wash,Normal,Wavy,Argentina,Wholesale,901,9.66,2.34,13.83,4481.91,1,3.3,133,10579,8703.66,2113.41
2022-09-04,TRESemmé,Body Wash,Normal,Wavy,Argentina,Wholesale,2710,9.99,4.88,30.81,2529.31,1,3.96,68,13283,27072.9,11318.79
2022-09-05,Lux,Deodorant,Oily,Coily,Brazil,Supermarket,4563,17.01,3.11,19.9,5260.0,0,4.64,121,2190,77616.63,58165.7
2022-09-06,Lux,Hair Mask,Combination,Curly,Brazil,Online,2381,9.54,5.55,1.09,2847.49,1,4.39,18,11623,22714.74,6652.7
2022-09-07,Dove,Hair Mask,Oily,Coily,Chile,Online,4880,13.85,6.84,29.95,795.69,1,3.6,12,18121,67588.0,33413.11
2022-09-08,Axe,Hair Mask,Dry,Curly,Argentina,Pharmacy,716,9.22,9.23,24.31,4518.57,1,3.76,29,15320,6601.52,-4525.73
2022-09-09,Sedal,Face Cream,Normal,Curly,Brazil,Wholesale,4537,17.35,6.95,2.26,5423.37,1,4.81,128,14168,78716.95,41761.43
2022-09-10,Rexona,Face Cream,Combination,Curly,Brazil,Online,5070,10.55,6.02,14.19,5445.31,0,3.9,88,17870,53488.5,17521.79
2022-09-11,Axe,Hair Mask,Dry,Coily,Mexico,Online,2067,4.68,4.01,12.63,2454.78,0,3.42,117,7694,9673.56,-1069.89
2022-09-12,Dove,Conditioner,Sensitive,Coily,Brazil,Pharmacy,3578,11.74,6.12,6.41,4074.43,0,4.72,60,16308,42005.72,16033.93
2022-09-13,Sedal,Shampoo,Dry,Curly,Chile,Wholesale,3127,17.31,6.23,18.67,5217.65,0,4.69,144,962,54128.37,29429.51
2022-09-14,Rexona,Conditioner,Combination,Coily,Brazil,Pharmacy,2112,17.11,1.97,7.98,3550.22,1,4.91,66,8966,36136.32,28425.46
2022-09-15,Lux,Face Cream,Combination,Straight,Chile,Pharmacy,510,12.71,3.85,27.79,250.19,1,4.63,75,1360,6482.1,4268.41
2022-09-16,Dove,Shampoo,Normal,Coily,Argentina,Pharmacy,4569,12.4,1.71,6.15,1798.16,1,4.72,73,10081,56655.6,47044.45
2022-09-17,Rexona,Hair Mask,Sensitive,Wavy,Argentina,Supermarket,3614,12.5,2.61,2.74,2590.06,1,4.33,97,22530,45175.0,33152.4
2022-09-18,Sedal,Body Wash,Combination,Straight,Colombia,Wholesale,267,12.77,6.05,12.35,4330.3,1,3.45,80,21129,3409.59,-2536.06
2022-09-19,Sedal,Conditioner,Normal,Coily,Argentina,Online,5836,12.61,8.6,25.31,4818.1,1,3.72,6,1603,73591.96,18584.26
2022-09-20,TRESemmé,Face Cream,Combination,Curly,Mexico,Pharmacy,2142,13.64,7.29,5.41,4509.14,0,3.46,50,5201,29216.88,9092.56
2022-09-21,Axe,Shampoo,Normal,Wavy,Colombia,Wholesale,807,11.49,3.19,16.6,1057.75,1,3.73,63,7590,9272.43,5640.35
2022-09-22,Sedal,Body Wash,Normal,Curly,Chile,Wholesale,2912,15.14,6.67,3.21,5893.51,1,4.27,34,2559,44087.68,18771.13
2022-09-23,Rexona,Shampoo,Dry,Wavy,Mexico,Pharmacy,4634,13.98,6.21,21.99,4226.39,0,3.36,42,21468,64783.32,31779.79
2022-09-24,Axe,Shampoo,Dry,Wavy,Colombia,Wholesale,1380,5.01,9.32,22.76,4536.41,0,4.02,101,10929,6913.8,-10484.21
2022-09-25,TRESemmé,Deodorant,Dry,Straight,Brazil,Wholesale,5781,6.99,3.81,30.18,728.23,1,3.37,59,3827,40409.19,17655.35
2022-09-26,Sedal,Conditioner,Dry,Coily,Brazil,Wholesale,3019,14.52,6.02,31.83,3299.51,0,4.16,30,2567,43835.88,22361.99
2022-09-27,TRESemmé,Shampoo,Normal,Curly,Argentina,Pharmacy,5500,15.85,1.35,34.1,1798.27,1,4.01,59,13594,87175.0,77951.73
2022-09-28,Dove,Hair Mask,Dry,Coily,Colombia,Pharmacy,814,10.11,4.12,21.95,3050.81,0,3.77,143,12373,8229.54,1825.05
2022-09-29,Rexona,Shampoo,Combination,Coily,Colombia,Online,5034,11.64,3.67,28.07,3748.76,0,4.87,37,526,58595.76,36372.22
2022-09-30,Lux,Deodorant,Sensitive,Curly,Chile,Supermarket,2131,10.06,3.49,28.47,5564.57,0,3.52,44,7912,21437.86,8436.1
2022-10-01,Lux,Face Cream,Normal,Straight,Mexico,Supermarket,260,14.33,3.01,4.08,4555.11,0,3.47,67,9237,3725.8,-1611.91
2022-10-02,Dove,Deodorant,Dry,Wavy,Mexico,Wholesale,3483,12.21,8.83,11.72,3713.67,1,4.59,120,11581,42527.43,8058.87
2022-10-03,TRESemmé,Face Cream,Oily,Wavy,Chile,Pharmacy,1440,13.74,2.81,21.43,1386.87,0,4.49,97,17003,19785.6,14352.33
2022-10-04,Sedal,Body Wash,Normal,Wavy,Mexico,Wholesale,1951,13.03,6.77,12.52,4900.48,1,4.23,48,16661,25421.53,7312.78
2022-10-05,Rexona,Body Wash,Dry,Straight,Argentina,Wholesale,5261,16.7,4.73,22.88,2174.51,1,4.04,83,2101,87858.7,60799.66
2022-10-06,Dove,Hair Mask,Sensitive,Straight,Mexico,Online,2997,15.67,4.2,21.54,1955.28,1,3.59,82,14417,46962.99,32420.31
2022-10-07,TRESemmé,Conditioner,Oily,Curly,Brazil,Online,2158,3.83,6.85,31.96,1254.32,0,3.23,41,24115,8265.14,-7771.48
2022-10-08,Rexona,Deodorant,Oily,Curly,Mexico,Online,3058,12.58,5.79,16.52,5555.36,1,4.63,63,20234,38469.64,15208.46
2022-10-09,Dove,Face Cream,Dry,Curly,Mexico,Wholesale,3172,17.68,6.42,23.95,845.04,1,4.64,40,24999,56080.96,34871.68
2022-10-10,Axe,Shampoo,Oily,Wavy,Mexico,Wholesale,300,16.3,7.52,27.56,4401.14,0,4.41,46,19317,4890.0,-1767.14
2022-10-11,Lux,Conditioner,Oily,Curly,Mexico,Pharmacy,758,8.01,5.71,19.18,6377.72,1,4.45,69,15382,6071.58,-4634.32
2022-10-12,TRESemmé,Deodorant,Sensitive,Coily,Argentina,Pharmacy,360,8.31,3.02,27.5,1594.57,0,4.7,82,1840,2991.6,309.83
2022-10-13,TRESemmé,Face Cream,Combination,Wavy,Mexico,Online,4349,16.57,9.13,23.91,2596.13,0,3.61,88,3444,72062.93,29760.43
2022-10-14,TRESemmé,Shampoo,Oily,Wavy,Colombia,Pharmacy,5709,15.52,5.29,15.12,3704.08,1,3.84,5,21353,88603.68,54698.99
2022-10-15,TRESemmé,Hair Mask,Normal,Curly,Argentina,Supermarket,3648,7.7,8.93,34.98,3996.29,1,4.91,126,15165,28089.6,-8483.33
2022-10-16,Sedal,Deodorant,Combination,Wavy,Chile,Wholesale,2061,9.15,3.65,28.46,3094.86,0,4.9,27,18894,18858.15,8240.64
2022-10-17,Rexona,Hair Mask,Combination,Straight,Colombia,Online,1011,4.53,4.69,1.65,4882.58,0,3.72,147,5235,4579.83,-5044.34
2022-10-18,Lux,Hair Mask,Dry,Coily,Argentina,Online,3516,8.55,2.49,32.55,4694.21,0,3.92,105,3565,30061.8,16612.75
2022-10-19,Dove,Conditioner,Oily,Coily,Colombia,Pharmacy,1137,5.65,7.6,23.17,5689.38,1,4.76,122,1351,6424.05,-7906.53
2022-10-20,Axe,Conditioner,Dry,Straight,Mexico,Supermarket,5698,6.57,4.25,8.2,4772.36,1,4.59,92,21137,37435.86,8447.0
2022-10-21,Lux,Deodorant,Combination,Coily,Mexico,Supermarket,4532,6.34,4.97,1.88,1070.09,0,4.76,33,4112,28732.88,5138.75
2022-10-22,Rexona,Conditioner,Dry,Straight,Colombia,Supermarket,5610,14.84,4.82,0.95,2001.21,0,4.52,52,3729,83252.4,54210.99
2022-10-23,Lux,Deodorant,Dry,Curly,Mexico,Pharmacy,4053,13.36,2.1,32.11,2629.31,1,3.44,123,4543,54148.08,43007.47
2022-10-24,Axe,Deodorant,Combination,Wavy,Mexico,Wholesale,87,8.72,8.95,32.8,4404.97,0,4.23,94,22540,758.64,-4424.98
2022-10-25,Axe,Hair Mask,Sensitive,Wavy,Argentina,Online,3206,14.66,1.79,30.93,2794.25,1,4.81,41,10770,46999.96,38466.97
2022-10-26,Axe,Body Wash,Dry,Coily,Argentina,Pharmacy,5987,9.25,6.86,0.38,3668.13,1,3.95,10,20546,55379.75,10640.8
2022-10-27,Axe,Face Cream,Sensitive,Curly,Brazil,Wholesale,2496,7.29,5.67,29.96,1422.73,1,3.82,135,12840,18195.84,2620.79
2022-10-28,Dove,Body Wash,Dry,Coily,Colombia,Pharmacy,5638,3.52,7.17,13.32,979.76,1,4.9,92,12751,19845.76,-21558.46
2022-10-29,Lux,Deodorant,Sensitive,Wavy,Colombia,Supermarket,861,5.6,1.79,14.1,1845.23,0,3.31,144,11305,4821.6,1435.18
2022-10-30,TRESemmé,Body Wash,Combination,Wavy,Argentina,Pharmacy,1986,11.07,5.1,2.94,2267.94,0,3.52,74,4151,21985.02,9588.48
2022-10-31,Axe,Deodorant,Normal,Curly,Argentina,Supermarket,3749,11.8,8.77,27.07,5900.47,0,3.39,92,884,44238.2,5459.0
2022-11-01,Lux,Shampoo,Normal,Curly,Colombia,Pharmacy,5195,11.62,6.61,10.88,3977.26,1,4.94,27,22513,60365.9,22049.69
2022-11-02,TRESemmé,Body Wash,Dry,Wavy,Brazil,Online,1739,15.32,4.69,8.11,5728.1,1,3.43,69,4477,26641.48,12757.47
2022-11-03,Dove,Shampoo,Sensitive,Wavy,Mexico,Pharmacy,3616,8.29,1.35,13.15,6190.37,0,4.71,67,12980,29976.64,18904.67
2022-11-04,Axe,Body Wash,Oily,Wavy,Brazil,Supermarket,5653,3.94,4.8,15.71,6194.48,1,4.87,123,1941,22272.82,-11056.06
2022-11-05,Sedal,Deodorant,Dry,Wavy,Chile,Online,4692,13.77,5.39,3.86,1443.13,0,4.35,31,9621,64608.84,37875.83
2022-11-06,Sedal,Face Cream,Combination,Straight,Colombia,Pharmacy,4371,8.63,5.63,4.6,4666.88,1,3.58,4,12332,37721.73,8446.12
2022-11-07,Dove,Conditioner,Oily,Straight,Colombia,Online,3337,12.86,4.33,16.71,1176.61,0,4.23,15,2254,42913.82,27288.0
2022-11-08,TRESemmé,Hair Mask,Dry,Straight,Brazil,Pharmacy,1667,16.33,6.66,34.99,483.77,1,3.76,17,9581,27222.11,15636.12
2022-11-09,Axe,Conditioner,Combination,Straight,Chile,Wholesale,2681,9.99,8.79,2.26,862.9,1,4.62,73,13465,26783.19,2354.3
2022-11-10,Dove,Hair Mask,Sensitive,Wavy,Brazil,Pharmacy,1635,3.51,9.2,14.72,2534.98,0,4.4,107,7160,5738.85,-11838.13
2022-11-11,Axe,Shampoo,Oily,Curly,Mexico,Pharmacy,5742,14.91,6.13,19.95,1119.89,0,4.5,56,24789,85613.22,49294.87
2022-11-12,Rexona,Body Wash,Dry,Coily,Argentina,Wholesale,123,16.78,3.22,11.18,4628.21,0,4.29,70,19330,2063.94,-2960.33
2022-11-13,TRESemmé,Shampoo,Normal,Curly,Mexico,Wholesale,780,7.1,2.83,34.27,3338.59,0,3.48,9,14299,5538.0,-7.99
2022-11-14,Lux,Face Cream,Combination,Curly,Mexico,Pharmacy,3676,9.48,2.72,3.66,1616.56,0,4.37,23,23706,34848.48,23233.2
2022-11-15,Axe,Body Wash,Normal,Curly,Brazil,Online,3013,5.24,6.44,11.29,4936.56,1,4.56,57,17457,15788.12,-8552.16
2022-11-16,Rexona,Conditioner,Oily,Curly,Brazil,Supermarket,3199,3.88,9.31,12.43,1644.26,0,4.09,9,22859,12412.12,-19014.83
2022-11-17,Rexona,Face Cream,Normal,Coily,Chile,Wholesale,4008,3.51,5.45,2.22,3943.91,0,4.79,97,1455,14068.08,-11719.43
2022-11-18,Sedal,Deodorant,Normal,Curly,Colombia,Wholesale,1120,5.09,7.25,12.63,5010.5,1,4.33,83,15417,5700.8,-7429.7
2022-11-19,TRESemmé,Face Cream,Combination,Curly,Brazil,Online,2298,10.7,4.21,10.33,2655.88,1,3.99,115,17977,24588.6,12258.14
2022-11-20,Dove,Body Wash,Sensitive,Coily,Chile,Supermarket,616,6.68,6.09,6.52,5722.31,0,3.64,75,11363,4114.88,-5358.87
2022-11-21,Sedal,Hair Mask,Oily,Wavy,Brazil,Supermarket,1765,5.57,9.14,12.14,4285.66,1,4.52,57,1101,9831.05,-10586.71
2022-11-22,Axe,Body Wash,Combination,Curly,Brazil,Wholesale,1221,14.79,1.46,5.68,5377.74,0,4.4,146,9550,18058.59,10898.19
2022-11-23,TRESemmé,Conditioner,Normal,Wavy,Colombia,Pharmacy,4779,4.24,8.13,22.76,863.57,0,3.84,22,14358,20262.96,-19453.88
2022-11-24,Dove,Shampoo,Normal,Curly,Brazil,Supermarket,1965,6.48,1.58,12.08,2148.7,0,3.33,37,9865,12733.2,7479.8
2022-11-25,TRESemmé,Face Cream,Dry,Straight,Mexico,Pharmacy,134,9.48,9.45,22.82,3442.42,0,3.88,59,8300,1270.32,-3438.4
2022-11-26,Rexona,Deodorant,Dry,Straight,Chile,Wholesale,3408,15.33,3.13,15.7,5470.68,1,3.4,6,5691,52244.64,36106.92
2022-11-27,Axe,Face Cream,Combination,Coily,Argentina,Online,5598,10.43,1.6,26.07,3177.81,1,3.4,89,14060,58387.14,46252.53
2022-11-28,Lux,Conditioner,Combination,Wavy,Colombia,Online,1187,2.79,7.58,18.04,5967.64,1,4.91,110,14174,3311.73,-11653.37
2022-11-29,Sedal,Shampoo,Dry,Coily,Mexico,Pharmacy,658,10.48,3.97,23.29,2576.28,1,4.41,69,17621,6895.84,1707.3
2022-11-30,Sedal,Shampoo,Dry,Coily,Argentina,Online,5861,17.32,7.17,2.16,1364.09,0,4.0,59,11673,101512.52,58125.06
2022-12-01,TRESemmé,Face Cream,Combination,Coily,Brazil,Pharmacy,5928,10.04,4.67,1.3,5527.23,0,3.98,105,5394,59517.12,26306.13
2022-12-02,Dove,Face Cream,Sensitive,Coily,Chile,Wholesale,4980,5.94,5.15,33.19,4034.79,1,3.95,24,11206,29581.2,-100.59
2022-12-03,Axe,Hair Mask,Dry,Coily,Colombia,Online,4340,17.43,7.13,20.09,2843.3,1,3.53,104,20871,75646.2,41858.7
2022-12-04,Sedal,Shampoo,Dry,Straight,Argentina,Online,1070,2.9,5.98,17.27,5938.77,1,4.39,66,8533,3103.0,-9234.37
2022-12-05,Axe,Conditioner,Oily,Curly,Mexico,Wholesale,4582,3.13,5.65,16.83,1291.33,0,4.2,100,9626,14341.66,-12837.97
2022-12-06,Axe,Hair Mask,Sensitive,Wavy,Colombia,Online,4649,12.21,1.27,9.38,5392.05,1,3.52,29,7306,56764.29,45468.01
2022-12-07,Axe,Face Cream,Combination,Coily,Brazil,Pharmacy,4894,8.55,3.67,13.22,2298.04,0,3.98,125,16454,41843.7,21584.68
2022-12-08,Sedal,Conditioner,Combination,Wavy,Colombia,Pharmacy,1099,13.28,5.91,19.71,4480.17,0,4.19,48,3822,14594.72,3619.46
2022-12-09,Axe,Body Wash,Normal,Curly,Mexico,Wholesale,4191,9.77,8.93,18.04,1575.93,0,3.36,83,21192,40946.07,1944.51
2022-12-10,Lux,Body Wash,Oily,Wavy,Colombia,Pharmacy,5610,6.3,5.27,16.69,3864.98,0,4.36,87,23265,35343.0,1913.32
2022-12-11,Sedal,Deodorant,Combination,Straight,Argentina,Pharmacy,832,17.7,8.48,15.22,1843.65,1,4.06,104,13638,14726.4,5827.39
2022-12-12,Rexona,Hair Mask,Normal,Wavy,Colombia,Wholesale,925,5.79,2.78,2.52,6134.82,0,3.51,100,19811,5355.75,-3350.57
2022-12-13,Rexona,Hair Mask,Sensitive,Curly,Chile,Supermarket,4434,7.17,6.81,20.45,1327.06,0,4.33,33,17248,31791.78,269.18
2022-12-14,Dove,Deodorant,Sensitive,Curly,Chile,Online,2743,3.74,8.57,12.08,1528.1,0,3.76,44,7516,10258.82,-14776.79
2022-12-15,TRESemmé,Deodorant,Dry,Coily,Colombia,Supermarket,3814,3.88,3.33,31.45,2098.35,1,4.29,7,519,14798.32,-0.65
2022-12-16,Lux,Shampoo,Oily,Curly,Brazil,Online,1128,16.13,5.07,25.22,6372.3,0,4.32,23,12208,18194.64,6103.38
2022-12-17,Lux,Deodorant,Normal,Wavy,Chile,Pharmacy,4675,11.44,9.43,20.71,3317.54,0,4.77,84,19227,53482.0,6079.21
2022-12-18,Sedal,Hair Mask,Combination,Wavy,Chile,Supermarket,5100,13.05,3.33,32.93,3500.44,1,3.66,21,1758,66555.0,46071.56
2022-12-19,Sedal,Shampoo,Sensitive,Wavy,Chile,Online,5726,16.9,1.46,20.09,4775.4,0,4.25,64,16303,96769.4,83634.04
2022-12-20,Rexona,Deodorant,Normal,Coily,Chile,Wholesale,3888,14.56,3.16,5.21,1732.56,1,4.74,16,12339,56609.28,42590.64
